digits,n_prefix,p_min,p_min_digits,attempts,sieve_elim_pct,time_ms
100,75872587096127632785,67,2,19,0.0,0.227
100,72567632383852349090,401,3,23,99.1,1.162
100,85032749616165478349,1861,4,55,99.2,1.251
100,62121656983236567612,673,3,58,99.0,1.235
100,19836767212541290501,6709,4,123,99.2,1.773
100,26987276785670101076,2683,4,44,99.4,1.348
100,51436901450565232769,1583,4,56,99.1,1.180
100,24765812167058183274,787,3,87,97.8,1.728
100,39232505454163078921,919,3,78,98.6,1.364
100,88169892789298189030,193,3,23,98.8,1.151
100,15238169632923036389,197,3,23,99.2,1.127
100,42903212707058565898,337,3,61,99.0,1.371
100,81096121616305678561,2377,4,53,99.2,1.313
100,70143010967012103494,311,3,80,97.6,1.858
100,31610385656101870305,263,3,62,99.0,1.452
100,98561258167614543258,2393,4,59,99.1,1.312
100,75038125052941838749,19,2,8,0.0,0.232
100,28965674165410163070,11,2,5,0.0,0.172
100,21210305834703498389,83,2,22,97.9,1.130
100,38969672509678103016,37,2,12,0.0,0.171
100,11230909876543458341,1303,4,64,99.0,1.469
100,72707698107652181612,4079,4,66,98.9,1.497
100,41078583830547456569,359,3,65,98.2,1.447
100,94763498985690161234,1229,4,57,99.1,1.369
100,41618969076783478503,59,2,17,0.0,0.261
100,44565676983016567234,1433,4,50,99.3,1.685
100,25896309076363654145,79,2,22,98.8,1.044
100,78167278349614567056,67,2,19,0.0,0.383
100,11074587414565698105,4127,4,58,99.1,1.551
100,82761812749616349638,701,3,52,99.2,1.626
100,29416921254585256769,137,3,22,98.0,1.182
100,74121472749238389650,1213,4,59,99.1,1.481
100,43450129492905458345,6037,4,104,99.4,2.625
100,54527238785254907696,1039,4,58,98.8,1.484
100,49054745252905298523,149,3,79,98.3,1.695
100,26369410307878963498,251,3,64,99.0,1.488
100,19256525038743210505,859,3,67,98.9,1.932
100,86541298521054745836,439,3,61,99.0,1.642
100,77612381632363496361,317,3,87,98.4,2.036
100,78187896761232129676,199,3,80,98.2,1.985
100,97698369070583270981,1381,4,92,98.3,1.570
100,18781810125618989076,103,3,52,98.1,1.459
100,13614301076561216589,1229,4,53,99.2,1.525
100,66943650149214563270,197,3,23,99.1,1.137
100,53490341018383890723,701,3,67,97.7,1.715
100,68709010709436763452,113,3,22,99.1,1.024
100,17496723610141874983,1583,4,58,99.1,1.236
100,96161272903438747656,773,3,80,98.3,1.886
100,27274349092329230389,73,2,21,0.0,0.324
100,78341818545470563078,61,2,18,0.0,0.318
100,75858501836761812749,449,3,73,98.6,1.551
100,88569834769452705052,41,2,13,0.0,0.239
100,83490563810701898169,1523,4,69,98.8,1.408
100,78949032587056709290,11,2,5,0.0,0.205
100,21870923410547836321,17,2,7,0.0,0.152
100,30763854705678329270,6247,4,112,99.3,2.011
100,97016301238503850103,239,3,61,99.0,1.333
100,86905890507836747436,433,3,54,99.1,1.393
100,69894749230505438189,31,2,11,0.0,0.278
100,86949476347452101476,241,3,56,97.9,1.703
100,35494389454763416701,109,3,22,99.1,1.033
100,76521638983410103458,2819,4,70,98.8,1.353
100,25492701854525072147,31,2,11,0.0,0.191
100,20783430787216343652,277,3,60,98.9,1.493
100,49894587892903232501,13,2,6,0.0,0.250
100,28345090729252541212,457,3,58,98.9,1.401
100,87012987410907690749,2621,4,87,98.3,1.522
100,46525694147474349652,1181,4,68,98.9,1.359
100,49274963276327274309,433,3,59,99.1,1.370
100,96323452723052729290,257,3,53,99.1,1.253
100,51698589478787836963,173,3,63,98.0,1.351
100,74945058743054105018,421,3,60,99.0,1.266
100,43052387216585456161,23,2,9,0.0,0.235
100,70789050905058503658,977,3,57,99.1,1.573
100,55470949838367876509,1747,4,56,99.1,1.226
100,82581876761656709658,3697,4,52,99.2,1.221
100,89030907810965010907,521,3,50,99.3,1.285
100,74129214345830989656,2693,4,55,99.2,1.202
100,65276563278983450123,1109,4,53,99.2,1.247
100,10361692365656305838,79,2,22,99.0,1.007
100,49032381092365878527,401,3,51,98.2,7.209
100,78107654589210361032,461,3,57,98.7,2.131
100,67878301650147252507,547,3,77,97.7,1.583
100,10369090963092161832,281,3,65,98.2,2.929
100,97296589452189032945,97,2,22,98.6,1.168
100,18769894949696903896,19,2,8,0.0,0.197
100,67438905416341034549,53,2,16,0.0,0.178
100,14587212567274143816,541,3,77,97.9,3.729
100,31850727252543270309,67,2,19,0.0,0.226
100,86149472723256123816,163,3,22,99.0,1.046
100,61478343098743298523,479,3,48,98.7,3.219
100,64321474925290367838,311,3,58,97.8,2.943
100,53278563450501852123,2089,4,43,99.2,1.818
100,70923098369816743836,3343,4,50,99.3,4.698
100,65270721078965814709,283,3,41,98.9,3.187
100,66329612789832101818,283,3,23,98.7,1.184
100,37058989278361058341,991,3,66,98.9,1.790
100,88123238189238789254,283,3,46,99.1,1.279
100,69658145018967834701,1151,4,57,99.0,2.491
100,56501878749892349478,251,3,58,97.9,1.577
100,93874783832167816381,2003,4,49,99.1,1.386
100,84705098509816347438,547,3,65,98.9,5.038
100,21450387272303810701,41,2,13,0.0,0.383
100,74581214903032903818,313,3,48,99.1,2.469
100,49832727054743678781,2351,4,61,99.0,1.763
100,64149674981410761636,563,3,56,99.1,6.173
100,83054741076143290901,2851,4,68,98.9,1.381
100,92109478929676701298,3371,4,65,98.9,1.464
100,85276189032525894363,131,3,23,98.7,1.222
100,54725676721072907478,2411,4,54,99.2,1.571
100,85456981216321674743,487,3,49,99.0,1.704
100,64347296787418989612,19,2,8,0.0,0.185
100,87654529038927492525,647,3,50,99.3,1.755
100,80709652367890127850,73,2,21,0.0,0.363
100,19676147678105632361,137,3,22,98.9,1.476
100,96107250129492965454,821,3,46,98.9,3.684
100,27256767490189030787,89,2,23,98.2,1.292
100,96361876105476989494,421,3,61,98.9,3.990
100,43838101874145412705,727,3,47,99.0,1.477
100,42305018901036725450,331,3,37,98.5,1.219
100,43696987078767070789,37,2,12,0.0,0.215
100,34165050941058363032,1607,4,43,99.2,1.603
100,67034547218165458925,103,3,23,99.1,1.108
100,14123076343852145074,547,3,41,99.1,1.293
100,69430167892563652387,3701,4,55,99.2,2.720
100,76587658503034349654,809,3,52,99.0,1.921
100,99872501634903456787,11,2,5,0.0,0.213
100,88329650965454501250,2963,4,48,99.3,4.799
100,81614943238343230503,71,2,20,0.0,0.235
100,56507876305270901478,673,3,68,98.1,2.653
100,15072543438307290981,1087,4,42,99.3,1.360
100,94307058167030581074,569,3,44,98.2,1.314
100,51038125438963050949,197,3,67,98.3,2.060
100,68349256181654149890,1621,4,58,99.1,1.954
100,81050903854783830981,563,3,67,98.9,2.082
100,10147856529612367672,659,3,48,98.9,4.497
100,43276327636149816549,443,3,44,99.0,4.535
100,28725418909690765094,239,3,23,98.8,1.000
100,55672729838965416343,1307,4,49,98.7,2.036
100,92765252941496983874,197,3,46,99.1,5.149
100,43070107230161434347,1153,4,56,99.1,1.451
100,10343474963276307438,2137,4,63,98.9,1.428
100,81058163416383456923,409,3,76,98.4,1.492
100,16901470525834967234,19,2,8,0.0,0.188
100,39474125050545036981,463,3,54,98.2,1.425
100,36503098585030545856,1453,4,60,98.7,1.899
100,79030307474929814705,503,3,60,98.1,3.737
100,12583450161836967490,347,3,65,98.9,3.599
100,11852563630909670121,599,3,52,98.3,1.309
100,32123210727258343070,113,3,22,99.0,1.280
100,65670589236369652769,331,3,59,97.9,6.795
100,10369898703274925270,7687,4,101,99.3,4.802
100,17454181650387698305,379,3,70,98.8,1.488
100,90581678901290163690,1451,4,67,98.7,1.663
100,83252763432941816745,5,1,3,0.0,0.142
100,58761454901214181436,109,3,23,98.7,1.126
100,81456721038981810169,43,2,14,0.0,0.223
100,34321050103450501670,47,2,15,0.0,0.268
100,33630923694563294589,1049,4,39,99.1,1.304
100,76783232127434381070,827,3,44,98.9,1.519
100,65298327850589650107,307,3,85,98.2,1.864
100,98349478327418383610,419,3,39,98.1,1.246
100,37832305418561852181,1433,4,42,99.0,1.337
100,34127816785094709636,2039,4,54,99.2,1.292
100,11678723696967472543,1321,4,63,98.3,1.473
100,76763476785472327018,307,3,70,98.2,1.457
100,13810125458549070905,941,3,51,99.3,1.271
100,38361852345498969218,107,3,23,99.0,1.372
100,95490343212761670363,499,3,62,98.9,9.343
100,70567676183290349298,61,2,18,0.0,0.229
100,13058101634729030969,877,3,49,99.3,1.709
100,20507094983076387678,1553,4,64,99.0,1.780
100,83692587458549492943,733,3,42,99.3,4.536
100,28943414903410505030,8669,4,101,99.3,2.205
100,71856727430965238985,43,2,14,0.0,0.329
100,86345252567052525210,229,3,78,97.9,2.001
100,93050583470925652109,367,3,50,99.3,1.743
100,80723654327492503698,1327,4,46,99.4,2.628
100,79258587610525810749,977,3,69,98.2,1.614
100,26329252301250901058,461,3,67,98.2,1.619
100,13096563674163432763,773,3,80,98.4,1.480
100,22141472347216321078,2089,4,75,98.7,1.553
100,51054163030727254189,1051,4,55,99.2,1.137
100,56563070945016509232,313,3,75,98.7,1.308
100,21074325854381836169,1307,4,83,97.8,8.994
100,44723018567610509638,59,2,17,0.0,0.202
100,63030561890569478363,1091,4,91,98.3,4.094
100,74783614161298121230,181,3,46,98.4,1.405
100,97412163290727236509,1013,4,50,99.3,1.721
100,12963250903494385898,1777,4,54,99.2,2.831
100,97030929410125290389,499,3,39,99.2,1.483
100,28903252587632185838,149,3,67,98.8,2.313
100,41252385658945434545,197,3,74,97.4,2.254
100,46507836127076743894,2953,4,55,99.2,6.065
100,45658963210123834301,2207,4,51,99.3,3.723
100,86565234187092147450,163,3,37,99.0,2.706
100,99450707636105296945,47,2,15,0.0,0.320
100,92765836587612721436,283,3,35,98.7,2.626
100,47418987032901050321,179,3,40,99.0,2.046
100,86501676943232367690,503,3,60,99.0,3.331
100,65038309610907292905,17,2,7,0.0,0.244
100,62709012181472307276,433,3,44,97.5,1.655
100,45094101494127294189,593,3,90,97.6,2.113
100,84767612103894769470,419,3,47,98.0,1.795
100,35098329674129434701,167,3,22,99.2,1.255
100,72183096149614787090,541,3,43,99.0,1.755
100,43634747238565298909,47,2,15,0.0,0.292
100,82745014321896345052,457,3,29,99.1,1.365
100,23436585272721694329,2843,4,52,99.2,2.725
100,20589632345614927090,421,3,50,99.3,8.387
100,71810323832109878301,1471,4,72,98.8,2.374
100,50367672701414187876,29,2,10,0.0,0.286
100,77076103814181234985,223,3,54,99.1,2.063
100,94963852327858107294,3643,4,52,99.2,1.600
100,87654369276145814387,181,3,23,99.1,1.177
100,22563478969896329474,3109,4,63,99.0,4.797
100,35234163870943030303,1759,4,51,99.3,3.412
100,76965858303272547236,337,3,54,98.1,8.015
100,35036961892505074149,1033,4,57,99.1,3.392
100,36361010929094185454,971,3,50,99.1,1.564
100,19614787276165476721,419,3,74,97.4,1.690
100,58181892327236989670,101,3,22,99.4,1.342
100,39676387618581274543,239,3,61,97.9,2.246
100,86189630125216967416,197,3,48,99.2,1.842
100,67896347872969458723,821,3,35,99.3,1.635
100,30703454763836387050,11,2,5,0.0,0.248
100,93058125094987210545,109,3,23,98.9,1.207
100,80709494383654765650,1613,4,70,98.3,1.839
100,77672927258983898521,733,3,97,96.9,3.465
100,62943494127834569256,1931,4,57,98.3,1.777
100,11670947032985812303,433,3,68,98.5,1.921
100,66185850907076183498,19,2,8,0.0,0.226
100,19872125654147018981,421,3,39,97.5,1.621
100,98563858729250983038,547,3,48,98.0,1.730
100,41234723632309218389,373,3,38,99.2,1.799
100,40969276585276723896,1993,4,77,98.2,6.978
100,63078963898125894567,43,2,14,0.0,0.213
100,96125812343012361658,317,3,23,99.1,1.326
100,71018943030587856569,4271,4,54,99.3,2.063
100,16381898325496505856,101,3,22,98.3,1.558
100,19250767438783454181,313,3,42,98.1,2.299
100,24349478569036389238,701,3,59,98.2,2.123
100,79018745674503652121,563,3,52,98.7,1.721
100,74961270523436385016,13,2,6,0.0,0.164
100,65890323410529094983,1531,4,47,99.2,1.576
100,24107290563452143634,29,2,10,0.0,0.281
100,49472303414369896705,797,3,57,98.7,1.669
100,48187054963414363872,193,3,41,99.2,1.619
100,11630381274781218963,181,3,22,99.2,1.000
100,32387836929230581278,383,3,66,98.9,1.411
100,17456949074389258903,773,3,56,99.1,1.999
100,68505618129630349450,29,2,10,0.0,0.252
100,87254785298723818101,853,3,59,98.3,2.138
100,38329654309854385072,2099,4,60,99.0,1.961
100,23418783298783410583,263,3,50,98.6,5.538
100,74341278343032783650,487,3,59,99.0,1.904
100,35038127894545072367,311,3,23,99.0,1.160
100,20921458169490529470,233,3,58,97.9,4.498
100,81678389450923852923,331,3,49,98.7,5.097
100,76981414929636321296,701,3,60,99.0,1.507
100,29270563818785430561,761,3,62,99.0,2.176
100,82529632187850927438,421,3,64,99.0,1.668
100,49294921658189678909,101,3,23,97.7,1.180
100,60509074149214327698,47,2,15,0.0,0.192
100,33078549056563030949,181,3,24,99.0,1.206
100,80981476769652949436,139,3,35,98.2,1.715
100,47830941652185414185,353,3,50,99.2,1.649
100,74505294305238385670,601,3,55,99.2,1.449
100,19672721214961292963,1877,4,63,98.9,1.823
100,96385252581458967854,419,3,80,97.9,1.924
100,81058701074385290387,947,3,59,98.8,1.512
100,84783016565058305450,743,3,60,99.0,1.599
100,73896185634301298983,389,3,53,99.2,1.369
100,88381878141238149098,239,3,51,99.1,8.009
100,67036563490503036363,1237,4,56,99.1,2.251
100,52767012345274541272,1609,4,53,99.1,1.952
100,77296749832765694327,239,3,37,98.3,1.566
100,14721272127838965052,251,3,55,97.7,1.648
100,17038367238763254907,757,3,74,98.0,2.054
100,58321634381434509818,199,3,22,99.2,0.870
100,47672941092769692581,809,3,37,99.0,1.460
100,66383870903238707038,463,3,55,98.4,4.429
100,31692909258129296163,709,3,62,99.0,2.152
100,74369416729656909230,277,3,23,99.0,1.023
100,69256301254523292163,149,3,22,97.9,1.031
100,16527630347876365058,449,3,79,97.4,1.349
100,19290343498703298541,167,3,60,99.0,1.266
100,66903230705096583296,1277,4,56,99.1,1.325
100,51870547438169272347,401,3,51,98.9,4.177
100,64303272985058309676,1381,4,77,98.2,5.905
100,91294903034945294987,283,3,44,98.3,2.309
100,34723832581692729254,331,3,46,99.1,10.355
100,19290589074721298949,31,2,11,0.0,0.240
100,92301690749238547656,409,3,89,97.9,2.032
100,57870345654929494583,139,3,22,99.1,0.977
100,58763696347250303634,139,3,22,98.8,1.246
100,55456707032309854949,3643,4,56,99.1,4.690
100,42767816183612503090,109,3,23,98.2,1.440
100,79650141018103492145,179,3,54,97.7,2.247
100,48361696563010787430,2243,4,55,99.2,2.059
100,97414369098787212165,1291,4,59,99.0,1.825
100,20363070387256905896,757,3,59,99.1,1.715
100,23654765610527436185,257,3,91,97.7,1.850
100,28329812929874101030,73,2,21,0.0,0.236
100,45636583416187018783,1783,4,60,99.0,1.606
100,40587418121078945858,911,3,62,99.0,1.492
100,67830163472365830307,277,3,22,99.1,1.022
100,76541296905892987050,127,3,22,98.3,1.219
100,83850525072989238349,1583,4,51,98.9,6.698
100,54541816305038745490,241,3,55,98.9,2.061
100,53294367216361298965,2053,4,53,99.0,3.826
100,92547478147458585278,271,3,44,98.2,1.645
100,73052725836945652565,2657,4,54,99.2,4.286
100,88301894789818541696,947,3,71,98.2,1.844
100,79450109692109078323,107,3,22,98.2,1.488
100,22163250545098581650,181,3,49,99.3,1.774
100,51632323458347014901,353,3,36,99.0,3.843
100,40103096943670723254,3877,4,54,99.2,2.251
100,91650565276569830741,31,2,11,0.0,0.316
100,78523074985490341236,691,3,73,98.7,2.467
100,57474743832907654761,1229,4,41,99.1,2.874
100,10307854705012183690,541,3,89,98.2,5.342
100,15432321816509016583,757,3,33,98.9,1.946
100,42909416301834347230,1879,4,59,99.1,2.328
100,49892165216505256143,877,3,51,98.7,2.345
100,90507898125856545658,2617,4,61,99.0,8.908
100,65698561074183652729,4799,4,80,98.9,3.238
100,92743078987456369652,3823,4,55,99.2,2.345
100,87092185816507836927,1033,4,87,97.9,2.755
100,58161870127450981298,599,3,45,99.2,4.538
100,43254321634943438965,67,2,19,0.0,0.286
100,90129878523670727634,1579,4,54,99.2,1.671
100,21278521270103252381,1523,4,95,97.4,4.719
100,30501038743478129254,67,2,19,0.0,0.213
100,49816703432341254929,97,2,23,99.0,1.321
100,64989894745834943416,281,3,56,99.0,1.356
100,99210925856763452963,199,3,46,98.8,3.598
100,84941274509054105692,977,3,51,99.0,1.647
100,63438107654565290367,467,3,61,99.0,1.823
100,12385212321836941894,2213,4,61,99.0,1.673
100,91236161696345292563,751,3,73,98.3,1.576
100,58587892161472909414,107,3,22,97.4,1.474
100,95878569630907436101,487,3,83,98.5,11.456
100,56507232905892529812,17,2,7,0.0,0.286
100,57018723830349652329,331,3,23,99.3,1.713
100,38781698967274945076,491,3,45,98.1,5.402
100,93458341836961256927,557,3,65,97.9,3.412
100,80107238121690945872,173,3,22,98.8,1.213
100,57494545238343678505,733,3,67,98.9,1.442
100,58507090329070767438,1579,4,47,98.8,4.336
100,19232529034963410143,709,3,46,99.2,1.467
100,88985098181056925498,2113,4,46,99.4,1.501
100,79852183450361412125,41,2,13,0.0,0.333
100,76921434305030323070,131,3,22,99.0,0.889
100,85432521094185874745,131,3,23,97.5,1.224
100,50709492369410707276,971,3,67,98.9,1.358
100,95278145296989098929,73,2,21,0.0,0.198
100,14729858185850523496,113,3,22,98.4,1.116
100,15614787010709630949,757,3,74,98.1,1.536
100,54143856101212727230,127,3,26,99.1,4.669
100,73678165850769858723,1487,4,70,98.8,4.484
100,20701832109698741694,599,3,54,98.8,2.636
100,91094769650103230321,1091,4,61,98.8,1.558
100,14365276301036123696,1109,4,50,99.3,4.584
100,25878589470183874729,101,3,22,97.7,1.632
100,98587452541038901618,1187,4,56,98.7,5.184
100,55498989256721252349,149,3,22,97.7,8.752
100,94507256503210729038,457,3,67,98.9,1.903
100,15274529850565032903,2707,4,49,99.3,1.402
100,98109836547070767036,317,3,59,99.1,1.270
100,75616749698141212103,1997,4,59,99.1,1.360
100,76569832145090969254,1231,4,87,97.6,4.355
100,79698587692563074705,431,3,51,99.1,1.770
100,68125654501698127052,61,2,18,0.0,0.425
100,83894329454905298705,1931,4,44,99.2,1.863
100,36385650947214925050,11,2,5,0.0,0.217
100,35294381858309218549,83,2,22,98.9,1.544
100,56583636705014927414,1307,4,57,99.0,2.123
100,97098321630983830123,373,3,59,98.9,2.241
100,26929016745410963858,167,3,38,98.8,1.946
100,17018147056745456189,19,2,8,0.0,0.256
100,90765238547058121494,173,3,22,98.9,2.031
100,23292767436745256703,2663,4,60,99.0,6.427
100,92561238363878785058,107,3,22,98.0,2.059
100,83696129678721096585,71,2,20,0.0,0.465
100,94307438587270523274,1481,4,58,98.2,5.474
100,93852345436507418901,2389,4,58,99.0,4.772
100,16929276541038387650,191,3,23,99.1,1.899
100,99056963476365834143,113,3,23,98.0,2.179
100,82505696305276383254,971,3,44,99.1,4.349
100,37414763014343830565,487,3,73,98.4,2.829
100,92321674329014307236,7,1,4,0.0,0.238
100,85018307054729210169,3137,4,60,99.0,3.128
100,96787236763412349050,4561,4,75,99.2,2.777
100,27010181610129812301,827,3,63,98.5,2.275
100,66189250569832543412,359,3,43,99.0,1.638
100,69410983030945894929,11,2,5,0.0,0.290
100,24527072527258385038,107,3,22,99.0,1.188
100,95670527636723478981,1303,4,67,98.3,1.848
100,82363850501874989212,557,3,51,99.0,1.448
100,83858961876369890169,1031,4,40,99.2,1.528
100,34743676705252783052,167,3,60,97.9,2.769
100,89838183698509252985,877,3,71,98.5,2.049
100,76503036301410765050,317,3,58,98.6,1.625
100,25094983452345658347,277,3,53,98.1,1.609
100,20765070369030129436,641,3,61,98.8,1.721
100,45036303098945654985,487,3,43,99.1,1.643
100,90363454383054741052,421,3,38,98.2,6.911
100,31416561690741672121,1783,4,61,99.0,1.719
100,30523236589854729092,947,3,73,98.7,1.409
100,55672323234183816921,1697,4,59,98.9,1.585
100,86363238549878305476,467,3,71,98.8,1.606
100,19658589698309056367,181,3,22,99.2,0.940
100,72725252309818305056,43,2,14,0.0,0.218
100,75476345454963430927,401,3,65,98.9,1.225
100,68345838381692989258,809,3,51,99.3,1.245
100,29616767872785216985,419,3,23,98.8,0.970
100,64729076167652365272,2039,4,53,99.2,1.205
100,95096749890501072701,1013,4,87,98.2,1.541
100,52309034747056161018,2081,4,80,98.1,1.389
100,99898983210581236943,683,3,80,98.0,1.674
100,20761498105696181450,2819,4,65,98.9,1.389
100,65074721636709438703,1433,4,55,99.0,3.837
100,10309610769238545072,67,2,19,0.0,0.225
100,75038705036129696587,83,2,22,99.2,1.232
100,48501010189898545896,1733,4,62,99.0,2.033
100,71218709876109070383,743,3,87,98.2,3.062
